vintage_month,months_on_book,cohort_loans,cumulative_defaults,cum_default_rate_pct
2011-06,31,7,1.0,14.29
2011-06,32,7,1.0,14.29
2011-06,33,7,2.0,28.57
2011-06,34,7,2.0,28.57
2011-06,35,7,2.0,28.57
2011-06,36,7,2.0,28.57
2011-06,37,7,2.0,28.57
2011-06,38,7,2.0,28.57
2011-06,39,7,2.0,28.57
2011-06,40,7,2.0,28.57
2011-07,1,1,0.0,0.0
2011-07,2,1,0.0,0.0
2011-07,3,1,0.0,0.0
2011-07,4,1,0.0,0.0
2011-07,5,1,0.0,0.0
2011-07,6,1,0.0,0.0
2011-07,7,1,0.0,0.0
2011-07,8,1,0.0,0.0
2011-07,9,1,0.0,0.0
2011-07,10,1,0.0,0.0
2011-07,11,1,0.0,0.0
2011-07,12,1,0.0,0.0
2011-07,13,1,0.0,0.0
2011-07,14,1,0.0,0.0
2011-07,15,1,0.0,0.0
2011-07,16,1,0.0,0.0
2011-07,17,1,0.0,0.0
2011-07,18,1,0.0,0.0
2011-07,19,1,0.0,0.0
2011-07,20,1,0.0,0.0
2011-07,21,1,0.0,0.0
2011-07,22,1,0.0,0.0
2011-07,23,1,0.0,0.0
2011-07,24,1,0.0,0.0
2011-07,25,1,0.0,0.0
2011-07,26,1,0.0,0.0
2011-07,27,1,0.0,0.0
2011-07,28,1,0.0,0.0
2011-07,29,1,0.0,0.0
2011-07,30,1,0.0,0.0
2011-07,31,1,0.0,0.0
2011-07,32,1,0.0,0.0
2011-07,33,1,0.0,0.0
2011-07,34,1,0.0,0.0
2011-07,35,1,0.0,0.0
2011-07,36,1,0.0,0.0
2011-07,37,1,0.0,0.0
2011-07,38,1,0.0,0.0
2011-07,39,1,0.0,0.0
2011-07,40,1,0.0,0.0
2011-07,41,1,0.0,0.0
2011-07,42,1,0.0,0.0
2011-07,43,1,0.0,0.0
2011-07,44,1,0.0,0.0
2011-07,45,1,0.0,0.0
2011-07,46,1,0.0,0.0
2011-07,47,1,0.0,0.0
2011-07,48,1,0.0,0.0
2011-07,49,1,0.0,0.0
2011-07,50,1,0.0,0.0
2011-07,51,1,0.0,0.0
2011-07,52,1,0.0,0.0
2011-07,53,1,0.0,0.0
2011-07,54,1,0.0,0.0
2011-07,55,1,0.0,0.0
2011-07,56,1,0.0,0.0
2011-08,1,6,0.0,0.0
2011-08,2,6,0.0,0.0
2011-08,3,6,0.0,0.0
2011-08,4,6,0.0,0.0
2011-08,5,6,0.0,0.0
2011-08,6,6,0.0,0.0
2011-08,7,6,0.0,0.0
2011-08,8,6,0.0,0.0
2011-08,9,6,0.0,0.0
2011-08,10,6,0.0,0.0
2011-08,11,6,0.0,0.0
2011-08,12,6,0.0,0.0
2011-08,13,6,0.0,0.0
2011-08,14,6,0.0,0.0
2011-08,15,6,0.0,0.0
2011-08,16,6,0.0,0.0
2011-08,17,6,0.0,0.0
2011-08,18,6,0.0,0.0
2011-08,19,6,0.0,0.0
2011-08,20,6,0.0,0.0
2011-08,21,6,0.0,0.0
2011-08,22,6,0.0,0.0
2011-08,23,6,0.0,0.0
2011-08,24,6,0.0,0.0
2011-08,25,6,0.0,0.0
2011-08,26,6,0.0,0.0
2011-08,27,6,0.0,0.0
2011-08,28,6,0.0,0.0
2011-08,29,6,0.0,0.0
2011-08,30,6,1.0,16.67
2011-08,31,6,1.0,16.67
2011-08,32,6,1.0,16.67
2011-08,33,6,1.0,16.67
2011-08,34,6,1.0,16.67
2011-08,35,6,1.0,16.67
2011-08,36,6,1.0,16.67
2011-08,37,6,1.0,16.67
2011-08,38,6,1.0,16.67
2011-08,39,6,1.0,16.67
2011-08,40,6,1.0,16.67
2011-08,41,6,1.0,16.67
2011-08,42,6,1.0,16.67
2011-08,43,6,1.0,16.67
2011-08,44,6,2.0,33.33
2011-09,1,1,0.0,0.0
2011-09,2,1,0.0,0.0
2011-09,3,1,0.0,0.0
2011-09,4,1,0.0,0.0
2011-09,5,1,0.0,0.0
2011-09,6,1,0.0,0.0
2011-09,7,1,0.0,0.0
2011-09,8,1,0.0,0.0
2011-09,9,1,0.0,0.0
2011-09,10,1,0.0,0.0
2011-09,11,1,0.0,0.0
2011-09,12,1,0.0,0.0
2011-09,13,1,0.0,0.0
2011-09,14,1,0.0,0.0
2011-09,15,1,0.0,0.0
2011-09,16,1,0.0,0.0
2011-09,17,1,0.0,0.0
2011-09,18,1,0.0,0.0
2011-09,19,1,0.0,0.0
2011-09,20,1,0.0,0.0
2011-09,21,1,0.0,0.0
2011-09,22,1,0.0,0.0
2011-09,23,1,0.0,0.0
2011-09,24,1,0.0,0.0
2011-09,25,1,0.0,0.0
2011-09,26,1,0.0,0.0
2011-09,27,1,0.0,0.0
2011-09,28,1,0.0,0.0
2011-09,29,1,0.0,0.0
2011-09,30,1,0.0,0.0
2011-09,31,1,0.0,0.0
2011-09,32,1,0.0,0.0
2011-09,33,1,0.0,0.0
2011-10,1,2,0.0,0.0
2011-10,2,2,0.0,0.0
2011-10,3,2,0.0,0.0
2011-10,4,2,0.0,0.0
2011-10,5,2,0.0,0.0
2011-10,6,2,0.0,0.0
2011-10,7,2,0.0,0.0
2011-10,8,2,0.0,0.0
2011-10,9,2,0.0,0.0
2011-10,10,2,0.0,0.0
2011-10,11,2,0.0,0.0
2011-10,12,2,0.0,0.0
2011-10,13,2,0.0,0.0
2011-10,14,2,0.0,0.0
2011-10,15,2,0.0,0.0
2011-10,16,2,0.0,0.0
2011-10,17,2,0.0,0.0
2011-10,18,2,0.0,0.0
2011-10,19,2,0.0,0.0
2011-10,20,2,0.0,0.0
2011-10,21,2,0.0,0.0
2011-10,22,2,0.0,0.0
2011-10,23,2,0.0,0.0
2011-10,24,2,0.0,0.0
2011-10,25,2,0.0,0.0
2011-10,26,2,0.0,0.0
2011-10,27,2,0.0,0.0
2011-10,28,2,0.0,0.0
2011-10,29,2,0.0,0.0
2011-10,30,2,0.0,0.0
2011-10,31,2,0.0,0.0
2011-10,32,2,0.0,0.0
2011-10,33,2,0.0,0.0
2011-10,34,2,0.0,0.0
2011-10,35,2,0.0,0.0
2011-10,36,2,0.0,0.0
2011-10,37,2,0.0,0.0
2011-10,38,2,0.0,0.0
2011-10,39,2,0.0,0.0
2011-10,40,2,0.0,0.0
2011-10,41,2,0.0,0.0
2011-10,42,2,0.0,0.0
2011-10,43,2,0.0,0.0
2011-10,44,2,0.0,0.0
2011-10,45,2,0.0,0.0
2011-10,46,2,0.0,0.0
2011-10,47,2,0.0,0.0
2011-10,48,2,0.0,0.0
2011-10,49,2,0.0,0.0
2011-10,50,2,0.0,0.0
2011-10,51,2,0.0,0.0
2011-10,52,2,0.0,0.0
2011-10,53,2,0.0,0.0
2011-10,54,2,0.0,0.0
2011-10,55,2,0.0,0.0
2011-10,56,2,0.0,0.0
2011-10,57,2,0.0,0.0
2011-10,58,2,0.0,0.0
2011-10,59,2,0.0,0.0
2011-10,60,2,0.0,0.0
2011-11,1,3,0.0,0.0
2011-11,2,3,0.0,0.0
2011-11,3,3,0.0,0.0
2011-11,4,3,0.0,0.0
2011-11,5,3,0.0,0.0
2011-11,6,3,0.0,0.0
2011-11,7,3,0.0,0.0
2011-11,8,3,0.0,0.0
2011-11,9,3,0.0,0.0
2011-11,10,3,0.0,0.0
2011-11,11,3,0.0,0.0
2011-11,12,3,0.0,0.0
2011-11,13,3,0.0,0.0
2011-11,14,3,1.0,33.33
2011-12,1,8,0.0,0.0
2011-12,2,8,0.0,0.0
2011-12,3,8,0.0,0.0
2011-12,4,8,0.0,0.0
2011-12,5,8,0.0,0.0
2011-12,6,8,0.0,0.0
2011-12,7,8,0.0,0.0
2011-12,8,8,0.0,0.0
2011-12,9,8,0.0,0.0
2011-12,10,8,0.0,0.0
2011-12,11,8,0.0,0.0
2011-12,12,8,0.0,0.0
2011-12,13,8,0.0,0.0
2011-12,14,8,0.0,0.0
2011-12,15,8,1.0,12.5
2011-12,16,8,1.0,12.5
2011-12,17,8,1.0,12.5
2011-12,18,8,1.0,12.5
2011-12,19,8,1.0,12.5
2011-12,20,8,1.0,12.5
2011-12,21,8,1.0,12.5
2011-12,22,8,1.0,12.5
2011-12,23,8,1.0,12.5
2011-12,24,8,1.0,12.5
2011-12,25,8,1.0,12.5
2011-12,26,8,1.0,12.5
2011-12,27,8,1.0,12.5
2011-12,28,8,1.0,12.5
2011-12,29,8,1.0,12.5
2011-12,30,8,1.0,12.5
2011-12,31,8,1.0,12.5
2011-12,32,8,1.0,12.5
2011-12,33,8,1.0,12.5
2011-12,34,8,1.0,12.5
2011-12,35,8,1.0,12.5
2011-12,36,8,1.0,12.5
2011-12,37,8,1.0,12.5
2011-12,38,8,1.0,12.5
2011-12,39,8,1.0,12.5
2011-12,40,8,1.0,12.5
2011-12,41,8,1.0,12.5
2011-12,42,8,1.0,12.5
2011-12,43,8,1.0,12.5
2011-12,44,8,1.0,12.5
2011-12,45,8,1.0,12.5
2011-12,46,8,1.0,12.5
2011-12,47,8,1.0,12.5
2011-12,48,8,1.0,12.5
2011-12,49,8,1.0,12.5
2011-12,50,8,1.0,12.5
2011-12,51,8,1.0,12.5
2011-12,52,8,1.0,12.5
2011-12,53,8,1.0,12.5
2011-12,54,8,1.0,12.5
2011-12,55,8,1.0,12.5
2011-12,56,8,1.0,12.5
2011-12,57,8,1.0,12.5
2011-12,58,8,1.0,12.5
2011-12,59,8,1.0,12.5
2011-12,60,8,1.0,12.5
2012-01,1,6,0.0,0.0
2012-01,2,6,0.0,0.0
2012-01,3,6,0.0,0.0
2012-01,4,6,0.0,0.0
2012-01,5,6,0.0,0.0
2012-01,6,6,0.0,0.0
2012-01,7,6,0.0,0.0
2012-01,8,6,0.0,0.0
2012-01,9,6,0.0,0.0
2012-01,10,6,0.0,0.0
2012-01,11,6,0.0,0.0
2012-01,12,6,0.0,0.0
2012-01,13,6,0.0,0.0
2012-01,14,6,0.0,0.0
2012-01,15,6,0.0,0.0
2012-01,16,6,0.0,0.0
2012-01,17,6,0.0,0.0
2012-01,18,6,0.0,0.0
2012-01,19,6,0.0,0.0
2012-01,20,6,0.0,0.0
2012-01,21,6,0.0,0.0
2012-01,22,6,0.0,0.0
2012-01,23,6,0.0,0.0
2012-01,24,6,0.0,0.0
2012-01,25,6,0.0,0.0
2012-01,26,6,0.0,0.0
2012-01,27,6,0.0,0.0
2012-01,28,6,0.0,0.0
2012-01,29,6,0.0,0.0
2012-01,30,6,0.0,0.0
2012-01,31,6,0.0,0.0
2012-01,32,6,0.0,0.0
2012-01,33,6,1.0,16.67
2012-01,34,6,1.0,16.67
2012-01,35,6,1.0,16.67
2012-01,36,6,1.0,16.67
2012-01,37,6,1.0,16.67
2012-01,38,6,1.0,16.67
2012-01,39,6,1.0,16.67
2012-01,40,6,1.0,16.67
2012-01,41,6,1.0,16.67
2012-01,42,6,1.0,16.67
2012-01,43,6,1.0,16.67
2012-01,44,6,1.0,16.67
2012-01,45,6,1.0,16.67
2012-01,46,6,1.0,16.67
2012-01,47,6,1.0,16.67
2012-01,48,6,1.0,16.67
2012-01,49,6,1.0,16.67
2012-01,50,6,1.0,16.67
2012-01,51,6,1.0,16.67
2012-01,52,6,1.0,16.67
2012-01,53,6,1.0,16.67
2012-01,54,6,1.0,16.67
2012-01,55,6,1.0,16.67
2012-01,56,6,1.0,16.67
2012-01,57,6,1.0,16.67
2012-01,58,6,1.0,16.67
2012-01,59,6,1.0,16.67
2012-01,60,6,1.0,16.67
2012-02,1,8,0.0,0.0
2012-02,2,8,0.0,0.0
2012-02,3,8,0.0,0.0
2012-02,4,8,0.0,0.0
2012-02,5,8,0.0,0.0
2012-02,6,8,0.0,0.0
2012-02,7,8,0.0,0.0
2012-02,8,8,0.0,0.0
2012-02,9,8,0.0,0.0
2012-02,10,8,0.0,0.0
2012-02,11,8,0.0,0.0
2012-02,12,8,0.0,0.0
2012-02,13,8,0.0,0.0
2012-02,14,8,0.0,0.0
2012-02,15,8,0.0,0.0
2012-02,16,8,0.0,0.0
2012-02,17,8,0.0,0.0
2012-02,18,8,0.0,0.0
2012-02,19,8,0.0,0.0
2012-02,20,8,0.0,0.0
2012-02,21,8,0.0,0.0
2012-02,22,8,0.0,0.0
2012-02,23,8,0.0,0.0
2012-02,24,8,0.0,0.0
2012-02,25,8,0.0,0.0
2012-02,26,8,0.0,0.0
2012-02,27,8,0.0,0.0
2012-02,28,8,0.0,0.0
2012-02,29,8,0.0,0.0
2012-02,30,8,0.0,0.0
2012-02,31,8,0.0,0.0
2012-02,32,8,0.0,0.0
2012-02,33,8,0.0,0.0
2012-02,34,8,0.0,0.0
2012-02,35,8,0.0,0.0
2012-02,36,8,0.0,0.0
2012-02,37,8,0.0,0.0
2012-02,38,8,0.0,0.0
2012-02,39,8,1.0,12.5
2012-03,1,4,0.0,0.0
2012-03,2,4,0.0,0.0
2012-03,3,4,0.0,0.0
2012-03,4,4,0.0,0.0
2012-03,5,4,0.0,0.0
2012-03,6,4,0.0,0.0
2012-03,7,4,0.0,0.0
2012-03,8,4,0.0,0.0
2012-03,9,4,0.0,0.0
2012-03,10,4,0.0,0.0
2012-03,11,4,0.0,0.0
2012-03,12,4,0.0,0.0
2012-03,13,4,0.0,0.0
2012-03,14,4,0.0,0.0
2012-03,15,4,0.0,0.0
2012-03,16,4,0.0,0.0
2012-03,17,4,0.0,0.0
2012-03,18,4,0.0,0.0
2012-03,19,4,0.0,0.0
2012-03,20,4,0.0,0.0
2012-03,21,4,0.0,0.0
2012-03,22,4,0.0,0.0
2012-03,23,4,0.0,0.0
2012-03,24,4,0.0,0.0
2012-03,25,4,0.0,0.0
2012-03,26,4,0.0,0.0
2012-03,27,4,0.0,0.0
2012-03,28,4,1.0,25.0
2012-03,29,4,1.0,25.0
2012-03,30,4,1.0,25.0
2012-03,31,4,1.0,25.0
2012-03,32,4,1.0,25.0
2012-03,33,4,1.0,25.0
2012-03,34,4,1.0,25.0
2012-03,35,4,1.0,25.0
2012-03,36,4,1.0,25.0
2012-04,1,4,0.0,0.0
2012-04,2,4,0.0,0.0
2012-04,3,4,0.0,0.0
2012-04,4,4,0.0,0.0
2012-04,5,4,0.0,0.0
2012-04,6,4,0.0,0.0
2012-04,7,4,0.0,0.0
2012-04,8,4,0.0,0.0
2012-04,9,4,0.0,0.0
2012-04,10,4,0.0,0.0
2012-04,11,4,0.0,0.0
2012-04,12,4,0.0,0.0
2012-04,13,4,0.0,0.0
2012-04,14,4,0.0,0.0
2012-04,15,4,0.0,0.0
2012-04,16,4,0.0,0.0
2012-04,17,4,0.0,0.0
2012-04,18,4,0.0,0.0
2012-04,19,4,0.0,0.0
2012-04,20,4,0.0,0.0
2012-04,21,4,0.0,0.0
2012-04,22,4,0.0,0.0
2012-04,23,4,0.0,0.0
2012-04,24,4,0.0,0.0
2012-04,25,4,0.0,0.0
2012-04,26,4,0.0,0.0
2012-04,27,4,0.0,0.0
2012-04,28,4,0.0,0.0
2012-04,29,4,0.0,0.0
2012-04,30,4,0.0,0.0
2012-04,31,4,0.0,0.0
2012-04,32,4,0.0,0.0
2012-04,33,4,0.0,0.0
2012-04,34,4,0.0,0.0
2012-04,35,4,0.0,0.0
2012-04,36,4,0.0,0.0
2012-05,1,7,0.0,0.0
2012-05,2,7,0.0,0.0
2012-05,3,7,0.0,0.0
2012-05,4,7,0.0,0.0
2012-05,5,7,0.0,0.0
2012-05,6,7,0.0,0.0
2012-05,7,7,0.0,0.0
2012-05,8,7,0.0,0.0
2012-05,9,7,0.0,0.0
2012-05,10,7,0.0,0.0
2012-05,11,7,0.0,0.0
2012-05,12,7,0.0,0.0
2012-05,13,7,0.0,0.0
2012-05,14,7,0.0,0.0
2012-05,15,7,0.0,0.0
2012-05,16,7,0.0,0.0
2012-05,17,7,1.0,14.29
2012-05,18,7,1.0,14.29
2012-05,19,7,1.0,14.29
2012-05,20,7,1.0,14.29
2012-05,21,7,1.0,14.29
2012-05,22,7,1.0,14.29
2012-05,23,7,1.0,14.29
2012-05,24,7,1.0,14.29
2012-05,25,7,2.0,28.57
2012-05,26,7,3.0,42.86
2012-05,27,7,3.0,42.86
2012-05,28,7,3.0,42.86
2012-05,29,7,3.0,42.86
2012-05,30,7,3.0,42.86
2012-05,31,7,3.0,42.86
2012-05,32,7,3.0,42.86
2012-05,33,7,3.0,42.86
2012-05,34,7,3.0,42.86
2012-05,35,7,3.0,42.86
2012-05,36,7,3.0,42.86
2012-05,37,7,3.0,42.86
2012-05,38,7,3.0,42.86
2012-05,39,7,3.0,42.86
2012-05,40,7,3.0,42.86
2012-05,41,7,3.0,42.86
2012-05,42,7,3.0,42.86
2012-05,43,7,3.0,42.86
2012-05,44,7,3.0,42.86
2012-05,45,7,3.0,42.86
2012-05,46,7,3.0,42.86
2012-05,47,7,3.0,42.86
2012-05,48,7,3.0,42.86
2012-05,49,7,3.0,42.86
2012-05,50,7,3.0,42.86
2012-05,51,7,3.0,42.86
2012-05,52,7,3.0,42.86
2012-05,53,7,3.0,42.86
2012-05,54,7,3.0,42.86
2012-05,55,7,3.0,42.86
2012-05,56,7,3.0,42.86
2012-05,57,7,3.0,42.86
2012-05,58,7,3.0,42.86
2012-05,59,7,3.0,42.86
2012-05,60,7,3.0,42.86
2012-06,1,3,0.0,0.0
2012-06,2,3,0.0,0.0
2012-06,3,3,0.0,0.0
2012-06,4,3,0.0,0.0
2012-06,5,3,0.0,0.0
2012-06,6,3,0.0,0.0
2012-06,7,3,0.0,0.0
2012-06,8,3,0.0,0.0
2012-06,9,3,0.0,0.0
2012-06,10,3,0.0,0.0
2012-06,11,3,0.0,0.0
2012-06,12,3,0.0,0.0
2012-06,13,3,0.0,0.0
2012-06,14,3,0.0,0.0
2012-06,15,3,0.0,0.0
2012-06,16,3,0.0,0.0
2012-06,17,3,0.0,0.0
2012-06,18,3,0.0,0.0
2012-06,19,3,0.0,0.0
2012-06,20,3,0.0,0.0
2012-06,21,3,0.0,0.0
2012-06,22,3,0.0,0.0
2012-06,23,3,0.0,0.0
2012-06,24,3,0.0,0.0
2012-06,25,3,0.0,0.0
2012-06,26,3,0.0,0.0
2012-06,27,3,0.0,0.0
2012-06,28,3,0.0,0.0
2012-06,29,3,0.0,0.0
2012-06,30,3,0.0,0.0
2012-06,31,3,0.0,0.0
2012-06,32,3,0.0,0.0
2012-06,33,3,0.0,0.0
2012-06,34,3,0.0,0.0
2012-06,35,3,0.0,0.0
2012-06,36,3,0.0,0.0
2012-07,1,11,0.0,0.0
2012-07,2,11,0.0,0.0
2012-07,3,11,0.0,0.0
2012-07,4,11,0.0,0.0
2012-07,5,11,0.0,0.0
2012-07,6,11,0.0,0.0
2012-07,7,11,0.0,0.0
2012-07,8,11,0.0,0.0
2012-07,9,11,0.0,0.0
2012-07,10,11,1.0,9.09
2012-07,11,11,1.0,9.09
2012-07,12,11,1.0,9.09
2012-07,13,11,1.0,9.09
2012-07,14,11,1.0,9.09
2012-07,15,11,1.0,9.09
2012-07,16,11,1.0,9.09
2012-07,17,11,1.0,9.09
2012-07,18,11,1.0,9.09
2012-07,19,11,1.0,9.09
2012-07,20,11,1.0,9.09
2012-07,21,11,1.0,9.09
2012-07,22,11,1.0,9.09
2012-07,23,11,1.0,9.09
2012-07,24,11,1.0,9.09
2012-07,25,11,1.0,9.09
2012-07,26,11,1.0,9.09
2012-07,27,11,2.0,18.18
2012-07,28,11,2.0,18.18
2012-07,29,11,2.0,18.18
2012-07,30,11,2.0,18.18
2012-07,31,11,2.0,18.18
2012-07,32,11,2.0,18.18
2012-07,33,11,2.0,18.18
2012-07,34,11,2.0,18.18
2012-07,35,11,2.0,18.18
2012-07,36,11,2.0,18.18
2012-07,37,11,2.0,18.18
2012-07,38,11,2.0,18.18
2012-07,39,11,2.0,18.18
2012-07,40,11,2.0,18.18
2012-07,41,11,2.0,18.18
2012-07,42,11,2.0,18.18
2012-07,43,11,2.0,18.18
2012-07,44,11,2.0,18.18
2012-07,45,11,2.0,18.18
2012-07,46,11,2.0,18.18
2012-07,47,11,2.0,18.18
2012-07,48,11,3.0,27.27
2012-07,49,11,3.0,27.27
2012-07,50,11,3.0,27.27
2012-07,51,11,3.0,27.27
2012-07,52,11,3.0,27.27
2012-07,53,11,3.0,27.27
2012-07,54,11,3.0,27.27
2012-07,55,11,3.0,27.27
2012-07,56,11,3.0,27.27
2012-07,57,11,3.0,27.27
2012-07,58,11,3.0,27.27
2012-07,59,11,3.0,27.27
2012-07,60,11,3.0,27.27
2012-08,1,7,0.0,0.0
2012-08,2,7,0.0,0.0
2012-08,3,7,0.0,0.0
2012-08,4,7,0.0,0.0
2012-08,5,7,0.0,0.0
2012-08,6,7,0.0,0.0
2012-08,7,7,0.0,0.0
2012-08,8,7,0.0,0.0
2012-08,9,7,0.0,0.0
2012-08,10,7,0.0,0.0
2012-08,11,7,0.0,0.0
2012-08,12,7,0.0,0.0
2012-08,13,7,0.0,0.0
2012-08,14,7,0.0,0.0
2012-08,15,7,0.0,0.0
2012-08,16,7,0.0,0.0
2012-08,17,7,0.0,0.0
2012-08,18,7,0.0,0.0
2012-08,19,7,0.0,0.0
2012-08,20,7,0.0,0.0
2012-08,21,7,0.0,0.0
2012-08,22,7,0.0,0.0
2012-08,23,7,0.0,0.0
2012-08,24,7,0.0,0.0
2012-08,25,7,0.0,0.0
2012-08,26,7,0.0,0.0
2012-08,27,7,0.0,0.0
2012-08,28,7,0.0,0.0
2012-08,29,7,0.0,0.0
2012-08,30,7,0.0,0.0
2012-08,31,7,0.0,0.0
2012-08,32,7,0.0,0.0
2012-08,33,7,0.0,0.0
2012-08,34,7,0.0,0.0
2012-08,35,7,0.0,0.0
2012-08,36,7,0.0,0.0
2012-08,37,7,0.0,0.0
2012-08,38,7,0.0,0.0
2012-08,39,7,0.0,0.0
2012-08,40,7,0.0,0.0
2012-08,41,7,0.0,0.0
2012-08,42,7,0.0,0.0
2012-08,43,7,0.0,0.0
2012-08,44,7,0.0,0.0
2012-08,45,7,1.0,14.29
2012-08,46,7,1.0,14.29
2012-08,47,7,1.0,14.29
2012-08,48,7,1.0,14.29
2012-08,49,7,1.0,14.29
2012-08,50,7,1.0,14.29
2012-08,51,7,1.0,14.29
2012-08,52,7,1.0,14.29
2012-08,53,7,1.0,14.29
2012-08,54,7,1.0,14.29
2012-09,1,9,0.0,0.0
2012-09,2,9,0.0,0.0
2012-09,3,9,0.0,0.0
2012-09,4,9,0.0,0.0
2012-09,5,9,0.0,0.0
2012-09,6,9,0.0,0.0
2012-09,7,9,0.0,0.0
2012-09,8,9,0.0,0.0
2012-09,9,9,0.0,0.0
2012-09,10,9,0.0,0.0
2012-09,11,9,1.0,11.11
2012-09,12,9,1.0,11.11
2012-09,13,9,1.0,11.11
2012-09,14,9,1.0,11.11
2012-09,15,9,1.0,11.11
2012-09,16,9,2.0,22.22
2012-09,17,9,2.0,22.22
2012-09,18,9,2.0,22.22
2012-09,19,9,2.0,22.22
2012-09,20,9,2.0,22.22
2012-09,21,9,2.0,22.22
2012-09,22,9,2.0,22.22
2012-09,23,9,2.0,22.22
2012-09,24,9,2.0,22.22
2012-09,25,9,2.0,22.22
2012-09,26,9,2.0,22.22
2012-09,27,9,2.0,22.22
2012-09,28,9,2.0,22.22
2012-09,29,9,2.0,22.22
2012-09,30,9,2.0,22.22
2012-09,31,9,2.0,22.22
2012-09,32,9,2.0,22.22
2012-09,33,9,2.0,22.22
2012-09,34,9,3.0,33.33
2012-09,35,9,3.0,33.33
2012-09,36,9,3.0,33.33
2012-09,37,9,3.0,33.33
2012-09,38,9,3.0,33.33
2012-09,39,9,3.0,33.33
2012-09,40,9,3.0,33.33
2012-09,41,9,3.0,33.33
2012-09,42,9,3.0,33.33
2012-09,43,9,3.0,33.33
2012-09,44,9,3.0,33.33
2012-10,1,12,0.0,0.0
2012-10,2,12,0.0,0.0
2012-10,3,12,0.0,0.0
2012-10,4,12,0.0,0.0
2012-10,5,12,0.0,0.0
2012-10,6,12,0.0,0.0
2012-10,7,12,0.0,0.0
2012-10,8,12,0.0,0.0
2012-10,9,12,0.0,0.0
2012-10,10,12,0.0,0.0
2012-10,11,12,0.0,0.0
2012-10,12,12,0.0,0.0
2012-10,13,12,0.0,0.0
2012-10,14,12,0.0,0.0
2012-10,15,12,0.0,0.0
2012-10,16,12,0.0,0.0
2012-10,17,12,0.0,0.0
2012-10,18,12,0.0,0.0
2012-10,19,12,0.0,0.0
2012-10,20,12,0.0,0.0
2012-10,21,12,0.0,0.0
2012-10,22,12,0.0,0.0
2012-10,23,12,0.0,0.0
2012-10,24,12,0.0,0.0
2012-10,25,12,0.0,0.0
2012-10,26,12,0.0,0.0
2012-10,27,12,0.0,0.0
2012-10,28,12,0.0,0.0
2012-10,29,12,0.0,0.0
2012-10,30,12,0.0,0.0
2012-10,31,12,1.0,8.33
2012-10,32,12,1.0,8.33
2012-10,33,12,1.0,8.33
2012-10,34,12,1.0,8.33
2012-10,35,12,1.0,8.33
2012-10,36,12,1.0,8.33
2012-10,37,12,1.0,8.33
2012-10,38,12,1.0,8.33
2012-10,39,12,1.0,8.33
2012-10,40,12,1.0,8.33
2012-10,41,12,1.0,8.33
2012-10,42,12,1.0,8.33
2012-10,43,12,1.0,8.33
2012-10,44,12,1.0,8.33
2012-10,45,12,1.0,8.33
2012-10,46,12,1.0,8.33
2012-10,47,12,1.0,8.33
2012-10,48,12,1.0,8.33
2012-10,49,12,1.0,8.33
2012-10,50,12,1.0,8.33
2012-10,51,12,1.0,8.33
2012-10,52,12,1.0,8.33
2012-10,53,12,1.0,8.33
2012-10,54,12,1.0,8.33
2012-10,55,12,1.0,8.33
2012-10,56,12,1.0,8.33
2012-10,57,12,1.0,8.33
2012-10,58,12,1.0,8.33
2012-10,59,12,1.0,8.33
2012-10,60,12,1.0,8.33
2012-11,1,11,0.0,0.0
2012-11,2,11,0.0,0.0
2012-11,3,11,0.0,0.0
2012-11,4,11,0.0,0.0
2012-11,5,11,0.0,0.0
2012-11,6,11,0.0,0.0
2012-11,7,11,0.0,0.0
2012-11,8,11,0.0,0.0
2012-11,9,11,0.0,0.0
2012-11,10,11,0.0,0.0
2012-11,11,11,0.0,0.0
2012-11,12,11,0.0,0.0
2012-11,13,11,0.0,0.0
2012-11,14,11,0.0,0.0
2012-11,15,11,0.0,0.0
2012-11,16,11,0.0,0.0
2012-11,17,11,0.0,0.0
2012-11,18,11,0.0,0.0
2012-11,19,11,0.0,0.0
2012-11,20,11,0.0,0.0
2012-11,21,11,1.0,9.09
2012-11,22,11,1.0,9.09
2012-11,23,11,2.0,18.18
2012-11,24,11,2.0,18.18
2012-11,25,11,2.0,18.18
2012-11,26,11,2.0,18.18
2012-11,27,11,2.0,18.18
2012-11,28,11,2.0,18.18
2012-11,29,11,2.0,18.18
2012-11,30,11,2.0,18.18
2012-11,31,11,2.0,18.18
2012-11,32,11,2.0,18.18
2012-11,33,11,2.0,18.18
2012-11,34,11,2.0,18.18
2012-11,35,11,2.0,18.18
2012-11,36,11,2.0,18.18
2012-11,37,11,2.0,18.18
2012-11,38,11,2.0,18.18
2012-11,39,11,2.0,18.18
2012-11,40,11,2.0,18.18
2012-11,41,11,2.0,18.18
2012-11,42,11,2.0,18.18
2012-11,43,11,2.0,18.18
2012-11,44,11,2.0,18.18
2012-11,45,11,2.0,18.18
2012-11,46,11,2.0,18.18
2012-11,47,11,2.0,18.18
2012-11,48,11,2.0,18.18
2012-11,49,11,2.0,18.18
2012-11,50,11,2.0,18.18
2012-12,1,8,0.0,0.0
2012-12,2,8,0.0,0.0
2012-12,3,8,0.0,0.0
2012-12,4,8,0.0,0.0
2012-12,5,8,0.0,0.0
2012-12,6,8,1.0,12.5
2012-12,7,8,1.0,12.5
2012-12,8,8,1.0,12.5
2012-12,9,8,1.0,12.5
